kraj,dni,wariant,nazwa,cena_pln,ocena_booking,opinie_booking,status_prania,pralka_potwierdzona,pralka_tylko_opinia,usluga_prania,kuchnia,prywatna_lazienka,beachfront,sea_view,parking,plaza_booking,ocena_wyboru_1_10,link
Kreta,8,B — rozsądnie: lokalizacja / opinia / pralka preferowana,The 3 Brothers' Apts,,9.1,123,Brak pralki/pralni w pobranej karcie,False,False,False,False,True,True,True,False,Najbliższa referencyjna plaża: Nea Chora Beach / Chania (~0.2 km w linii prostej),9.8,https://www.booking.com/hotel/gr/the-3-brothers-39-apts.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-24&no_rooms=1&group_adults=2&selected_currency=PLN
Kreta,11,B — rozsądnie: lokalizacja / opinia / pralka preferowana,The 3 Brothers' Apts,,9.1,123,Brak pralki/pralni w pobranej karcie,False,False,False,False,True,True,True,False,Najbliższa referencyjna plaża: Nea Chora Beach / Chania (~0.2 km w linii prostej),9.8,https://www.booking.com/hotel/gr/the-3-brothers-39-apts.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-27&no_rooms=1&group_adults=2&selected_currency=PLN
Kreta,14,B — rozsądnie: lokalizacja / opinia / pralka preferowana,The 3 Brothers' Apts,,9.1,123,Brak pralki/pralni w pobranej karcie,False,False,False,False,True,True,True,False,Najbliższa referencyjna plaża: Nea Chora Beach / Chania (~0.2 km w linii prostej),9.8,https://www.booking.com/hotel/gr/the-3-brothers-39-apts.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-30&no_rooms=1&group_adults=2&selected_currency=PLN
Kreta,8,C — po kosztach: prywatna łazienka i rozsądne warunki,Anemomili Village,,8.3,482,Pralnia/usługa prania potwierdzona w udogodnieniach obiektu,False,False,True,True,True,False,False,False,Najbliższa referencyjna plaża: Kissamos Telonio Beach (~3.4 km w linii prostej),8.9,https://www.booking.com/hotel/gr/anemomyloi.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-24&no_rooms=1&group_adults=2&selected_currency=PLN
Kreta,11,C — po kosztach: prywatna łazienka i rozsądne warunki,Anemomili Village,,8.3,482,Pralnia/usługa prania potwierdzona w udogodnieniach obiektu,False,False,True,True,True,False,False,False,Najbliższa referencyjna plaża: Kissamos Telonio Beach (~3.4 km w linii prostej),8.9,https://www.booking.com/hotel/gr/anemomyloi.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-27&no_rooms=1&group_adults=2&selected_currency=PLN
Kreta,14,C — po kosztach: prywatna łazienka i rozsądne warunki,Anemomili Village,,8.3,482,Pralnia/usługa prania potwierdzona w udogodnieniach obiektu,False,False,True,True,True,False,False,False,Najbliższa referencyjna plaża: Kissamos Telonio Beach (~3.4 km w linii prostej),8.9,https://www.booking.com/hotel/gr/anemomyloi.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-30&no_rooms=1&group_adults=2&selected_currency=PLN
Kreta,8,C — po kosztach: prywatna łazienka i rozsądne warunki,Kallithea Studios,,9.2,472,Brak pralki/pralni w pobranej karcie,False,False,False,True,True,False,False,False,Najbliższa referencyjna plaża: Rethymno Beach (~0.7 km w linii prostej),9.6,https://www.booking.com/hotel/gr/kallithea-studios-rethymno-town.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-24&no_rooms=1&group_adults=2&selected_currency=PLN
Kreta,11,C — po kosztach: prywatna łazienka i rozsądne warunki,Kallithea Studios,,9.2,472,Brak pralki/pralni w pobranej karcie,False,False,False,True,True,False,False,False,Najbliższa referencyjna plaża: Rethymno Beach (~0.7 km w linii prostej),9.6,https://www.booking.com/hotel/gr/kallithea-studios-rethymno-town.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-27&no_rooms=1&group_adults=2&selected_currency=PLN
Kreta,14,C — po kosztach: prywatna łazienka i rozsądne warunki,Kallithea Studios,,9.2,472,Brak pralki/pralni w pobranej karcie,False,False,False,True,True,False,False,False,Najbliższa referencyjna plaża: Rethymno Beach (~0.7 km w linii prostej),9.6,https://www.booking.com/hotel/gr/kallithea-studios-rethymno-town.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-30&no_rooms=1&group_adults=2&selected_currency=PLN
Kreta,8,C — po kosztach: prywatna łazienka i rozsądne warunki,Urban Studios,,7.4,75,Brak pralki/pralni w pobranej karcie,False,False,False,True,True,False,False,False,Najbliższa referencyjna plaża: Rethymno Beach (~1.8 km w linii prostej),7.5,https://www.booking.com/hotel/gr/urban-studios.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-24&no_rooms=1&group_adults=2&selected_currency=PLN
Kreta,11,C — po kosztach: prywatna łazienka i rozsądne warunki,Urban Studios,,7.4,75,Brak pralki/pralni w pobranej karcie,False,False,False,True,True,False,False,False,Najbliższa referencyjna plaża: Rethymno Beach (~1.8 km w linii prostej),7.5,https://www.booking.com/hotel/gr/urban-studios.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-27&no_rooms=1&group_adults=2&selected_currency=PLN
Kreta,14,C — po kosztach: prywatna łazienka i rozsądne warunki,Urban Studios,,7.4,75,Brak pralki/pralni w pobranej karcie,False,False,False,True,True,False,False,False,Najbliższa referencyjna plaża: Rethymno Beach (~1.8 km w linii prostej),7.5,https://www.booking.com/hotel/gr/urban-studios.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-30&no_rooms=1&group_adults=2&selected_currency=PLN
Kreta,8,C — po kosztach: prywatna łazienka i rozsądne warunki,Goldy Centre Home,,9.4,50,Brak pralki/pralni w pobranej karcie,False,False,False,True,True,False,False,False,Najbliższa referencyjna plaża: Rethymno Beach (~1.5 km w linii prostej),9.5,https://www.booking.com/hotel/gr/goldy-centre-home.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-24&no_rooms=1&group_adults=2&selected_currency=PLN
Kreta,11,C — po kosztach: prywatna łazienka i rozsądne warunki,Goldy Centre Home,,9.4,50,Brak pralki/pralni w pobranej karcie,False,False,False,True,True,False,False,False,Najbliższa referencyjna plaża: Rethymno Beach (~1.5 km w linii prostej),9.5,https://www.booking.com/hotel/gr/goldy-centre-home.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-27&no_rooms=1&group_adults=2&selected_currency=PLN
Kreta,14,C — po kosztach: prywatna łazienka i rozsądne warunki,Goldy Centre Home,,9.4,50,Brak pralki/pralni w pobranej karcie,False,False,False,True,True,False,False,False,Najbliższa referencyjna plaża: Rethymno Beach (~1.5 km w linii prostej),9.5,https://www.booking.com/hotel/gr/goldy-centre-home.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-30&no_rooms=1&group_adults=2&selected_currency=PLN
Kreta,8,C — po kosztach: prywatna łazienka i rozsądne warunki,Constantinos Studios,,8.7,595,Brak pralki/pralni w pobranej karcie,False,False,False,True,True,False,False,False,Najbliższa referencyjna plaża: Nea Chora Beach / Chania (~0.1 km w linii prostej),9.0,https://www.booking.com/hotel/gr/constantino-s-studios.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-24&no_rooms=1&group_adults=2&selected_currency=PLN
Kreta,11,C — po kosztach: prywatna łazienka i rozsądne warunki,Constantinos Studios,,8.7,595,Brak pralki/pralni w pobranej karcie,False,False,False,True,True,False,False,False,Najbliższa referencyjna plaża: Nea Chora Beach / Chania (~0.1 km w linii prostej),9.0,https://www.booking.com/hotel/gr/constantino-s-studios.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-27&no_rooms=1&group_adults=2&selected_currency=PLN
Kreta,14,C — po kosztach: prywatna łazienka i rozsądne warunki,Constantinos Studios,,8.7,595,Brak pralki/pralni w pobranej karcie,False,False,False,True,True,False,False,False,Najbliższa referencyjna plaża: Nea Chora Beach / Chania (~0.1 km w linii prostej),9.0,https://www.booking.com/hotel/gr/constantino-s-studios.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-30&no_rooms=1&group_adults=2&selected_currency=PLN
Kreta,8,C — po kosztach: prywatna łazienka i rozsądne warunki,Ydragogeio Rooms Old Town,,8.5,108,Brak pralki/pralni w pobranej karcie,False,False,False,True,True,False,False,False,Najbliższa referencyjna plaża: Koum Kapi / Chania (~0.8 km w linii prostej),8.8,https://www.booking.com/hotel/gr/ydragogeio-rooms-old-town.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-24&no_rooms=1&group_adults=2&selected_currency=PLN
Kreta,11,C — po kosztach: prywatna łazienka i rozsądne warunki,Ydragogeio Rooms Old Town,,8.5,108,Brak pralki/pralni w pobranej karcie,False,False,False,True,True,False,False,False,Najbliższa referencyjna plaża: Koum Kapi / Chania (~0.8 km w linii prostej),8.8,https://www.booking.com/hotel/gr/ydragogeio-rooms-old-town.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-27&no_rooms=1&group_adults=2&selected_currency=PLN
Kreta,14,C — po kosztach: prywatna łazienka i rozsądne warunki,Ydragogeio Rooms Old Town,,8.5,108,Brak pralki/pralni w pobranej karcie,False,False,False,True,True,False,False,False,Najbliższa referencyjna plaża: Koum Kapi / Chania (~0.8 km w linii prostej),8.8,https://www.booking.com/hotel/gr/ydragogeio-rooms-old-town.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-30&no_rooms=1&group_adults=2&selected_currency=PLN
Kreta,8,C — po kosztach: prywatna łazienka i rozsądne warunki,Heart of Kissamos Apartment,,9.1,23,Brak pralki/pralni w pobranej karcie,False,False,False,True,True,False,False,False,Najbliższa referencyjna plaża: Kissamos Telonio Beach (~0.6 km w linii prostej),9.2,https://www.booking.com/hotel/gr/heart-of-kissamos-apartment.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-24&no_rooms=1&group_adults=2&selected_currency=PLN
Kreta,11,C — po kosztach: prywatna łazienka i rozsądne warunki,Heart of Kissamos Apartment,,9.1,23,Brak pralki/pralni w pobranej karcie,False,False,False,True,True,False,False,False,Najbliższa referencyjna plaża: Kissamos Telonio Beach (~0.6 km w linii prostej),9.2,https://www.booking.com/hotel/gr/heart-of-kissamos-apartment.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-27&no_rooms=1&group_adults=2&selected_currency=PLN
Kreta,14,C — po kosztach: prywatna łazienka i rozsądne warunki,Heart of Kissamos Apartment,,9.1,23,Brak pralki/pralni w pobranej karcie,False,False,False,True,True,False,False,False,Najbliższa referencyjna plaża: Kissamos Telonio Beach (~0.6 km w linii prostej),9.2,https://www.booking.com/hotel/gr/heart-of-kissamos-apartment.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-30&no_rooms=1&group_adults=2&selected_currency=PLN
Kreta,8,C — po kosztach: prywatna łazienka i rozsądne warunki,Modern Central Apartment - 400m to Beach,,10.0,8,Brak pralki/pralni w pobranej karcie,False,False,False,True,True,False,True,False,Najbliższa referencyjna plaża: Kissamos Telonio Beach (~0.4 km w linii prostej),10.0,https://www.booking.com/hotel/gr/modern-central-apartment-400m-to-beach.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-24&no_rooms=1&group_adults=2&selected_currency=PLN
Kreta,11,C — po kosztach: prywatna łazienka i rozsądne warunki,Modern Central Apartment - 400m to Beach,,10.0,8,Brak pralki/pralni w pobranej karcie,False,False,False,True,True,False,True,False,Najbliższa referencyjna plaża: Kissamos Telonio Beach (~0.4 km w linii prostej),10.0,https://www.booking.com/hotel/gr/modern-central-apartment-400m-to-beach.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-27&no_rooms=1&group_adults=2&selected_currency=PLN
Kreta,14,C — po kosztach: prywatna łazienka i rozsądne warunki,Modern Central Apartment - 400m to Beach,,10.0,8,Brak pralki/pralni w pobranej karcie,False,False,False,True,True,False,True,False,Najbliższa referencyjna plaża: Kissamos Telonio Beach (~0.4 km w linii prostej),10.0,https://www.booking.com/hotel/gr/modern-central-apartment-400m-to-beach.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-30&no_rooms=1&group_adults=2&selected_currency=PLN
Kreta,8,C — po kosztach: prywatna łazienka i rozsądne warunki,Oasis Guesthouse,,8.6,751,Brak pralki/pralni w pobranej karcie,False,False,False,False,True,False,False,False,Najbliższa referencyjna plaża: Nea Chora Beach / Chania (~2.3 km w linii prostej),8.8,https://www.booking.com/hotel/gr/oasis-guesthouse-chania.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-24&no_rooms=1&group_adults=2&selected_currency=PLN
Kreta,11,C — po kosztach: prywatna łazienka i rozsądne warunki,Oasis Guesthouse,,8.6,751,Brak pralki/pralni w pobranej karcie,False,False,False,False,True,False,False,False,Najbliższa referencyjna plaża: Nea Chora Beach / Chania (~2.3 km w linii prostej),8.8,https://www.booking.com/hotel/gr/oasis-guesthouse-chania.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-27&no_rooms=1&group_adults=2&selected_currency=PLN
Kreta,14,C — po kosztach: prywatna łazienka i rozsądne warunki,Oasis Guesthouse,,8.6,751,Brak pralki/pralni w pobranej karcie,False,False,False,False,True,False,False,False,Najbliższa referencyjna plaża: Nea Chora Beach / Chania (~2.3 km w linii prostej),8.8,https://www.booking.com/hotel/gr/oasis-guesthouse-chania.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-30&no_rooms=1&group_adults=2&selected_currency=PLN
Kreta,8,C — po kosztach: prywatna łazienka i rozsądne warunki,Villa Katerina,,9.4,296,Pralnia/usługa prania potwierdzona w udogodnieniach obiektu,False,False,True,True,True,False,False,False,Najbliższa referencyjna plaża: Nea Chora Beach / Chania (~0.2 km w linii prostej),9.8,https://www.booking.com/hotel/gr/katerina-v.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-24&no_rooms=1&group_adults=2&selected_currency=PLN
Kreta,11,C — po kosztach: prywatna łazienka i rozsądne warunki,Villa Katerina,,9.4,296,Pralnia/usługa prania potwierdzona w udogodnieniach obiektu,False,False,True,True,True,False,False,False,Najbliższa referencyjna plaża: Nea Chora Beach / Chania (~0.2 km w linii prostej),9.8,https://www.booking.com/hotel/gr/katerina-v.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-27&no_rooms=1&group_adults=2&selected_currency=PLN
Kreta,14,C — po kosztach: prywatna łazienka i rozsądne warunki,Villa Katerina,,9.4,296,Pralnia/usługa prania potwierdzona w udogodnieniach obiektu,False,False,True,True,True,False,False,False,Najbliższa referencyjna plaża: Nea Chora Beach / Chania (~0.2 km w linii prostej),9.8,https://www.booking.com/hotel/gr/katerina-v.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-30&no_rooms=1&group_adults=2&selected_currency=PLN
Kreta,8,D — charakter: natura / klify / baza wypadowa,Thalassa Apartments,,9.5,168,Pralnia/usługa prania potwierdzona w udogodnieniach obiektu,False,False,True,True,True,True,True,True,Najbliższa referencyjna plaża: Kissamos Telonio Beach (~4.1 km w linii prostej),10.0,https://www.booking.com/hotel/gr/thalassa-apartments.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-24&no_rooms=1&group_adults=2&selected_currency=PLN
Kreta,11,D — charakter: natura / klify / baza wypadowa,Thalassa Apartments,,9.5,168,Pralnia/usługa prania potwierdzona w udogodnieniach obiektu,False,False,True,True,True,True,True,True,Najbliższa referencyjna plaża: Kissamos Telonio Beach (~4.1 km w linii prostej),10.0,https://www.booking.com/hotel/gr/thalassa-apartments.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-27&no_rooms=1&group_adults=2&selected_currency=PLN
Kreta,14,D — charakter: natura / klify / baza wypadowa,Thalassa Apartments,,9.5,168,Pralnia/usługa prania potwierdzona w udogodnieniach obiektu,False,False,True,True,True,True,True,True,Najbliższa referencyjna plaża: Kissamos Telonio Beach (~4.1 km w linii prostej),10.0,https://www.booking.com/hotel/gr/thalassa-apartments.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-30&no_rooms=1&group_adults=2&selected_currency=PLN
Kreta,8,D — charakter: natura / klify / baza wypadowa,Callista sea view or garden,,9.6,467,Pralnia/usługa prania potwierdzona w udogodnieniach obiektu,False,False,True,False,True,False,True,True,Najbliższa referencyjna plaża: Kissamos Telonio Beach (~0.3 km w linii prostej),10.0,https://www.booking.com/hotel/gr/callista-apartments.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-24&no_rooms=1&group_adults=2&selected_currency=PLN
Kreta,11,D — charakter: natura / klify / baza wypadowa,Callista sea view or garden,,9.6,467,Pralnia/usługa prania potwierdzona w udogodnieniach obiektu,False,False,True,False,True,False,True,True,Najbliższa referencyjna plaża: Kissamos Telonio Beach (~0.3 km w linii prostej),10.0,https://www.booking.com/hotel/gr/callista-apartments.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-27&no_rooms=1&group_adults=2&selected_currency=PLN
Kreta,14,D — charakter: natura / klify / baza wypadowa,Callista sea view or garden,,9.6,467,Pralnia/usługa prania potwierdzona w udogodnieniach obiektu,False,False,True,False,True,False,True,True,Najbliższa referencyjna plaża: Kissamos Telonio Beach (~0.3 km w linii prostej),10.0,https://www.booking.com/hotel/gr/callista-apartments.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-30&no_rooms=1&group_adults=2&selected_currency=PLN
Kreta,8,D — charakter: natura / klify / baza wypadowa,Anemomili Village,,8.3,482,Pralnia/usługa prania potwierdzona w udogodnieniach obiektu,False,False,True,True,True,False,False,True,Najbliższa referencyjna plaża: Kissamos Telonio Beach (~3.4 km w linii prostej),9.1,https://www.booking.com/hotel/gr/anemomyloi.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-24&no_rooms=1&group_adults=2&selected_currency=PLN
Kreta,11,D — charakter: natura / klify / baza wypadowa,Anemomili Village,,8.3,482,Pralnia/usługa prania potwierdzona w udogodnieniach obiektu,False,False,True,True,True,False,False,True,Najbliższa referencyjna plaża: Kissamos Telonio Beach (~3.4 km w linii prostej),9.1,https://www.booking.com/hotel/gr/anemomyloi.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-27&no_rooms=1&group_adults=2&selected_currency=PLN
Kreta,14,D — charakter: natura / klify / baza wypadowa,Anemomili Village,,8.3,482,Pralnia/usługa prania potwierdzona w udogodnieniach obiektu,False,False,True,True,True,False,False,True,Najbliższa referencyjna plaża: Kissamos Telonio Beach (~3.4 km w linii prostej),9.1,https://www.booking.com/hotel/gr/anemomyloi.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-30&no_rooms=1&group_adults=2&selected_currency=PLN
Kreta,8,D — charakter: natura / klify / baza wypadowa,Galini Beach Hotel,,,0,Brak pralki/pralni w pobranej karcie,False,False,False,False,True,True,True,True,Najbliższa referencyjna plaża: Kissamos Telonio Beach (~0.1 km w linii prostej),7.2,https://www.booking.com/hotel/gr/galini-beach-kasteli-kissamos.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-24&no_rooms=1&group_adults=2&selected_currency=PLN
Kreta,11,D — charakter: natura / klify / baza wypadowa,Galini Beach Hotel,,,0,Brak pralki/pralni w pobranej karcie,False,False,False,False,True,True,True,True,Najbliższa referencyjna plaża: Kissamos Telonio Beach (~0.1 km w linii prostej),7.2,https://www.booking.com/hotel/gr/galini-beach-kasteli-kissamos.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-27&no_rooms=1&group_adults=2&selected_currency=PLN
Kreta,14,D — charakter: natura / klify / baza wypadowa,Galini Beach Hotel,,,0,Brak pralki/pralni w pobranej karcie,False,False,False,False,True,True,True,True,Najbliższa referencyjna plaża: Kissamos Telonio Beach (~0.1 km w linii prostej),7.2,https://www.booking.com/hotel/gr/galini-beach-kasteli-kissamos.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-30&no_rooms=1&group_adults=2&selected_currency=PLN
Kreta,8,D — charakter: natura / klify / baza wypadowa,Christina Beach Hotel,,8.8,1220,Brak pralki/pralni w pobranej karcie,False,False,False,False,True,True,True,True,Najbliższa referencyjna plaża: Mavros Molos / Kissamos (~0.4 km w linii prostej),9.5,https://www.booking.com/hotel/gr/christina-beach.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-24&no_rooms=1&group_adults=2&selected_currency=PLN
Kreta,11,D — charakter: natura / klify / baza wypadowa,Christina Beach Hotel,,8.8,1220,Brak pralki/pralni w pobranej karcie,False,False,False,False,True,True,True,True,Najbliższa referencyjna plaża: Mavros Molos / Kissamos (~0.4 km w linii prostej),9.5,https://www.booking.com/hotel/gr/christina-beach.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-27&no_rooms=1&group_adults=2&selected_currency=PLN
Kreta,14,D — charakter: natura / klify / baza wypadowa,Christina Beach Hotel,,8.8,1220,Brak pralki/pralni w pobranej karcie,False,False,False,False,True,True,True,True,Najbliższa referencyjna plaża: Mavros Molos / Kissamos (~0.4 km w linii prostej),9.5,https://www.booking.com/hotel/gr/christina-beach.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-30&no_rooms=1&group_adults=2&selected_currency=PLN
Kreta,8,D — charakter: natura / klify / baza wypadowa,Maria Beach Hotel,,9.0,633,Brak pralki/pralni w pobranej karcie,False,False,False,False,True,True,True,True,Najbliższa referencyjna plaża: Mavros Molos / Kissamos (~0.0 km w linii prostej),9.5,https://www.booking.com/hotel/gr/maria-beach.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-24&no_rooms=1&group_adults=2&selected_currency=PLN
Kreta,11,D — charakter: natura / klify / baza wypadowa,Maria Beach Hotel,,9.0,633,Brak pralki/pralni w pobranej karcie,False,False,False,False,True,True,True,True,Najbliższa referencyjna plaża: Mavros Molos / Kissamos (~0.0 km w linii prostej),9.5,https://www.booking.com/hotel/gr/maria-beach.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-27&no_rooms=1&group_adults=2&selected_currency=PLN
Kreta,14,D — charakter: natura / klify / baza wypadowa,Maria Beach Hotel,,9.0,633,Brak pralki/pralni w pobranej karcie,False,False,False,False,True,True,True,True,Najbliższa referencyjna plaża: Mavros Molos / Kissamos (~0.0 km w linii prostej),9.5,https://www.booking.com/hotel/gr/maria-beach.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-30&no_rooms=1&group_adults=2&selected_currency=PLN
Kreta,8,D — charakter: natura / klify / baza wypadowa,Nautilus Bay Hotel,,9.0,587,Brak pralki/pralni w pobranej karcie,False,False,False,False,True,True,True,True,Najbliższa referencyjna plaża: Mavros Molos / Kissamos (~0.2 km w linii prostej),9.7,https://www.booking.com/hotel/gr/nautilus-bay.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-24&no_rooms=1&group_adults=2&selected_currency=PLN
Kreta,11,D — charakter: natura / klify / baza wypadowa,Nautilus Bay Hotel,,9.0,587,Brak pralki/pralni w pobranej karcie,False,False,False,False,True,True,True,True,Najbliższa referencyjna plaża: Mavros Molos / Kissamos (~0.2 km w linii prostej),9.7,https://www.booking.com/hotel/gr/nautilus-bay.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-27&no_rooms=1&group_adults=2&selected_currency=PLN
Kreta,14,D — charakter: natura / klify / baza wypadowa,Nautilus Bay Hotel,,9.0,587,Brak pralki/pralni w pobranej karcie,False,False,False,False,True,True,True,True,Najbliższa referencyjna plaża: Mavros Molos / Kissamos (~0.2 km w linii prostej),9.7,https://www.booking.com/hotel/gr/nautilus-bay.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-30&no_rooms=1&group_adults=2&selected_currency=PLN
Kreta,8,D — charakter: natura / klify / baza wypadowa,Heart of Kissamos Apartment,,9.1,23,Brak pralki/pralni w pobranej karcie,False,False,False,True,True,False,False,True,Najbliższa referencyjna plaża: Kissamos Telonio Beach (~0.6 km w linii prostej),9.3,https://www.booking.com/hotel/gr/heart-of-kissamos-apartment.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-24&no_rooms=1&group_adults=2&selected_currency=PLN
Kreta,11,D — charakter: natura / klify / baza wypadowa,Heart of Kissamos Apartment,,9.1,23,Brak pralki/pralni w pobranej karcie,False,False,False,True,True,False,False,True,Najbliższa referencyjna plaża: Kissamos Telonio Beach (~0.6 km w linii prostej),9.3,https://www.booking.com/hotel/gr/heart-of-kissamos-apartment.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-27&no_rooms=1&group_adults=2&selected_currency=PLN
Kreta,14,D — charakter: natura / klify / baza wypadowa,Heart of Kissamos Apartment,,9.1,23,Brak pralki/pralni w pobranej karcie,False,False,False,True,True,False,False,True,Najbliższa referencyjna plaża: Kissamos Telonio Beach (~0.6 km w linii prostej),9.3,https://www.booking.com/hotel/gr/heart-of-kissamos-apartment.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-30&no_rooms=1&group_adults=2&selected_currency=PLN
Kreta,8,D — charakter: natura / klify / baza wypadowa,Modern Central Apartment - 400m to Beach,,10.0,8,Brak pralki/pralni w pobranej karcie,False,False,False,True,True,False,True,True,Najbliższa referencyjna plaża: Kissamos Telonio Beach (~0.4 km w linii prostej),10.0,https://www.booking.com/hotel/gr/modern-central-apartment-400m-to-beach.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-24&no_rooms=1&group_adults=2&selected_currency=PLN
Kreta,11,D — charakter: natura / klify / baza wypadowa,Modern Central Apartment - 400m to Beach,,10.0,8,Brak pralki/pralni w pobranej karcie,False,False,False,True,True,False,True,True,Najbliższa referencyjna plaża: Kissamos Telonio Beach (~0.4 km w linii prostej),10.0,https://www.booking.com/hotel/gr/modern-central-apartment-400m-to-beach.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-27&no_rooms=1&group_adults=2&selected_currency=PLN
Kreta,14,D — charakter: natura / klify / baza wypadowa,Modern Central Apartment - 400m to Beach,,10.0,8,Brak pralki/pralni w pobranej karcie,False,False,False,True,True,False,True,True,Najbliższa referencyjna plaża: Kissamos Telonio Beach (~0.4 km w linii prostej),10.0,https://www.booking.com/hotel/gr/modern-central-apartment-400m-to-beach.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-30&no_rooms=1&group_adults=2&selected_currency=PLN
Kreta,8,D — charakter: natura / klify / baza wypadowa,Azure Beach Villas,,8.6,452,Pralnia/usługa prania potwierdzona w udogodnieniach obiektu,False,False,True,True,True,True,True,True,Najbliższa referencyjna plaża: Kissamos Telonio Beach (~4.7 km w linii prostej),9.2,https://www.booking.com/hotel/gr/azure-beach.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-24&no_rooms=1&group_adults=2&selected_currency=PLN
Kreta,11,D — charakter: natura / klify / baza wypadowa,Azure Beach Villas,,8.6,452,Pralnia/usługa prania potwierdzona w udogodnieniach obiektu,False,False,True,True,True,True,True,True,Najbliższa referencyjna plaża: Kissamos Telonio Beach (~4.7 km w linii prostej),9.2,https://www.booking.com/hotel/gr/azure-beach.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-27&no_rooms=1&group_adults=2&selected_currency=PLN
Kreta,14,D — charakter: natura / klify / baza wypadowa,Azure Beach Villas,,8.6,452,Pralnia/usługa prania potwierdzona w udogodnieniach obiektu,False,False,True,True,True,True,True,True,Najbliższa referencyjna plaża: Kissamos Telonio Beach (~4.7 km w linii prostej),9.2,https://www.booking.com/hotel/gr/azure-beach.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-30&no_rooms=1&group_adults=2&selected_currency=PLN
